indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S14,S14,6,2025-04-07
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S12,S12,7.9,2025-03-17
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S12,S12,6.8,2025-03-24
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S18,S18,4.6,2025-05-05
V_percent_S04,S04,12.5,2025-01-20
indicador_id,periodo,valor,semana_inicio
V_percent_S04,S04,10,2025-01-27
V_percent_S13,S13,7.3,2025-03-24
indicador_id,periodo,valor,semana_inicio
V_percent_S01,S01,14.3,2025-01-06
indicador_id,periodo,valor,semana_inicio
V_percent_S17,S17,4.8,2025-04-28
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S06,S06,8.3,2025-02-10
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S17,S17,5.4,2025-04-21
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S20,S20,4.3,2025-05-19
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_total_S13,S13,1387,2025-03-31
V_total_S52,S52,1351,2024-12-23
V_total_S47,S47,1354,2024-11-18
V_total_S47,S47,1354,2024-11-25
V_total_S04,S04,1346,2025-01-20
V_total_S03,S03,1356,2025-01-20
V_total_S14,S14,1385,2025-04-07
V_total_S18,S18,1388,2025-05-05
V_total_S49,S49,1355,2024-12-09
V_total_S20,S20,1401,2025-05-19
V_total_S17,S17,1387,2025-04-21
V_total_S06,S06,1345,2025-02-10
V_total_S16,S16,1391,2025-04-21
V_total_S48,S48,1349,2024-11-25
V_total_S17,S17,1391,2025-04-28
V_total_S19,S19,1391,2025-05-12
V_total_S12,S12,1383,2025-03-17
V_total_S01,S01,1353,2025-01-06
V_total_S15,S15,1389,2025-04-14
V_total_S13,S13,1387,2025-03-24
V_total_S12,S12,1383,2025-03-24
V_total_S48,S48,1349,2024-12-02
V_total_S05,S05,1347,2025-02-03
V_total_S04,S04,1357,2025-01-27
